pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2020015719,1,1,1,5000,1639,1641,,60714,,,,,20,2020,6,71,4,1,3,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177940,661903
2020015734,1,1,1,8300,512,699,,20390197,,,,,52,2020,8,29,4,1,1,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,4,44,442,0,13,1,182569,651824
2020015736,1,2,4,0,,,,,60,0,568,,43,2020,11,69,4,5,4,3,2,3,0,4,0,5,3,3,1,1,9,9,9,0,0,9,7,77,777,99,99,1,212089,607627
2020015749,1,1,4,0,,,,,4303,0,20,,52,2020,10,31,4,1,6,3,3,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,180365,647869
2020015751,1,1,1,3000,1308,1337,,13670412,,,,,61,2020,2,1,4,5,3,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218903,629254
2020015761,1,1,4,0,,,,,9,0,39,,12,2020,4,39,4,1,2,3,7,0,2,7,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,192727,702201
2020015774,1,1,2,7900,158,,9999,,,,,,51,2020,12,95,4,5,4,2,5,3,0,1,3,3,1,3,1,1,9,9,9,0,0,9,4,42,422,0,13,3,189022,667654
2020015775,1,1,3,0,,,,,5,40,105,4021,51,2020,7,34,4,1,3,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191061,669819
2020015801,1,1,3,0,,,,,75,0,165,9329,14,2020,2,44,4,1,4,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,2,23,237,99,99,1,227871,732565
2020015806,1,1,1,70,758,327,,10030001,,,,,38,2020,12,34,4,1,6,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,1,6,61,613,0,13,1,168131,633163
2020015811,1,1,1,9000,404,366,,11340041,,,,,34,2020,7,1,4,5,6,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179641,572751
2020015815,1,1,1,6200,221,102,,7520021,,,,,20,2020,8,48,4,1,5,3,3,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176072,659232
2020015819,1,1,1,7700,328,395,,8360001,,,,,14,2020,5,62,4,1,6,3,2,0,3,3,1,4,3,1,1,1,9,9,9,0,0,9,2,23,234,0,15,1,229365,725055
2020015832,1,1,2,6700,510,,9999,,,,,,12,2020,5,74,4,5,6,3,1,1,0,1,1,2,3,6,1,1,9,9,9,4,2,9,2,22,221,0,16,3,249518,743801
2020015838,1,1,4,0,,,,,854,0,1,,12,2020,2,54,4,1,5,3,2,3,0,4,1,0,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,228318,758966
2020015842,1,1,1,1139,174,115,,90002,,,,,12,2020,8,43,4,1,4,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,2,2,24,242,0,16,1,228662,757955
2020015851,1,1,3,0,,,,,40,4304,2701,737,52,2020,10,33,3,1,5,3,2,0,3,5,1,3,4,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,187513,647341
2020015861,1,1,2,4000,1015,,17,,,,,,11,2020,8,30,4,1,2,2,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201782,744886
2020015866,1,1,2,4000,808,,14,,,,,,11,2020,3,85,4,5,1,3,1,1,0,1,1,1,4,3,1,1,9,9,9,3,2,1,3,31,311,0,13,1,199304,746544
2020015872,1,1,1,7000,365,463,,12840110,,,,,52,2020,6,33,4,1,3,2,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,1,4,43,432,0,15,1,190651,650514
2020015875,1,1,3,0,,,,,4,85,2305,4050,12,2020,4,37,4,1,6,3,2,3,0,4,1,1,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,209402,758228
2020015876,1,1,4,0,,,,,75,0,229,,14,2020,2,41,4,1,4,3,2,3,0,4,1,3,3,1,2,2,9,9,9,0,0,9,2,23,237,99,99,1,223964,733066
2020015881,1,1,2,3000,983,,46,,,,,,61,2020,7,70,4,1,3,3,1,3,0,1,1,2,3,1,1,1,9,9,9,1,3,2,1,11,111,0,12,1,216466,632736
2020015888,1,1,2,5000,2964,,60,,,,,,20,2020,10,86,4,5,1,3,1,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181469,661305
2020015891,1,1,1,4000,191,1012,,18380094,,,,,11,2020,8,37,4,1,7,3,4,0,2,3,1,3,3,1,1,1,6,2,9,0,0,9,3,31,311,0,13,1,201291,745464
2020015893,1,1,1,5000,2371,2309,,14590825,,,,,20,2020,11,24,4,5,3,3,1,1,0,1,1,1,3,6,1,2,9,9,9,3,3,1,5,51,511,0,13,1,178749,661890
2020015895,1,2,4,0,,,,,4712,0,40,,41,2020,12,39,4,1,1,3,5,0,3,4,1,1,3,1,1,1,3,4,9,0,0,9,7,77,777,99,99,1,211900,667329
2020015916,1,1,3,0,,,,,44,,346,10744,52,2020,2,24,4,5,3,2,10,0,3,4,1,5,3,10,1,1,9,9,9,0,0,9,4,44,442,99,99,1,182964,656948
2020015917,1,1,1,5000,748,404,,8880345,,,,,20,2020,6,40,4,1,4,3,1,0,3,1,1,5,3,1,1,1,9,9,9,4,3,9,5,51,511,0,13,1,179289,664618
2020015924,1,1,2,5000,2378,,9999,,,,,,20,2020,11,60,4,1,1,3,3,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,3,178501,662471
2020015945,1,1,4,0,,,,,471,0,30,,51,2020,12,1,4,5,5,3,1,0,2,6,1,4,4,3,1,1,9,9,4,9,0,9,4,42,422,99,99,1,187683,664266
2020015955,1,1,1,6600,969,317,,10640023,,,,,20,2020,7,45,4,1,3,3,3,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,179526,657658
2020015958,1,1,2,4000,601,,16,,,,,,11,2020,1,77,4,5,6,3,1,0,3,1,1,3,3,6,1,1,9,9,9,3,9,9,3,31,311,0,13,1,199010,743395
2020015962,1,1,2,5000,2371,,108,,,,,,20,2020,3,36,2,1,2,2,2,1,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178782,662011
2020015964,1,1,2,6200,521,,19,,,,,,20,2020,5,75,4,5,2,3,1,3,0,1,1,0,3,6,1,1,9,9,9,3,3,2,5,51,513,0,14,1,176947,657503
2020015966,1,1,2,6700,445,,36,,,,,,12,2020,10,47,2,1,6,2,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,22,221,0,16,1,248061,742795
2020016018,1,1,2,3000,1143,,5,,,,,,61,2020,8,77,4,5,1,3,2,3,0,1,1,3,4,6,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218561,633210
2020016037,1,1,1,5000,1107,1511,,11950611,,,,,20,2020,11,62,4,1,2,3,1,1,0,1,1,2,3,1,1,1,9,9,9,3,4,1,5,51,511,0,13,1,179638,664145
2020016040,1,1,4,0,,,,,6403,0,170,,12,2020,10,30,1,1,7,2,8,9,0,0,0,0,5,11,9,9,8,9,9,0,0,9,3,32,324,99,99,1,201732,706445
2020016043,1,1,2,8600,1202,,54,,,,,,20,2020,12,72,4,5,5,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183670,664649
2020016046,1,1,1,8600,1613,1505,,8010224,,,,,20,2020,10,49,4,1,6,3,1,3,0,1,1,0,3,1,1,1,9,9,9,3,4,1,5,51,512,0,14,1,184381,663721
2020016055,1,1,3,0,,,,,574,6403,166,2169,12,2020,4,78,1,5,5,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,202071,706359
2020016093,1,1,2,8800,,,9999,,,,,,12,2020,10,79,4,5,3,3,1,1,0,1,1,1,3,3,1,1,9,9,9,3,3,2,2,24,241,0,26,2,216408,745736
2020016108,1,1,2,537,,,9999,,,,,,12,2020,3,87,4,5,1,3,8,3,0,1,1,2,3,3,1,1,2,2,9,0,0,9,3,32,321,99,27,2,195797,722658
2020016112,1,1,2,5000,2343,,22,,,,,,20,2020,9,63,4,1,3,3,2,1,0,1,1,1,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179213,662149
2020016140,1,2,3,0,,,,,465,446,85,7180,41,2020,7,51,4,1,6,3,4,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,203177,660665
2020016147,1,1,2,2650,201,,9999,,,,,,20,2020,8,63,4,1,3,2,10,1,0,1,1,1,3,11,1,9,9,9,9,0,0,9,5,51,511,0,16,3,187223,670706
2020016162,1,1,1,5000,817,814,,9780414,,,,,20,2020,9,79,4,5,4,3,1,1,0,1,1,2,3,3,1,1,9,9,9,3,3,2,5,51,511,0,13,1,180146,666793
2020016165,1,1,4,0,,,,,65,0,200,,12,2020,9,80,4,5,5,2,2,0,2,5,0,3,4,6,1,1,9,9,9,0,0,9,3,32,323,99,99,1,207632,711983
2020016169,1,1,1,5000,2766,2807,,80150951,,,,,20,2020,12,45,4,1,2,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181560,661509
2020016207,1,1,1,8300,220,415,,290008,,,,,52,2020,8,71,4,1,3,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,2,4,44,442,0,13,1,180760,651980
2020016212,1,1,2,5000,1442,,9999,,,,,,20,2020,11,63,4,1,1,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,3,177317,662820
2020016217,1,1,1,3000,4455,4458,,29910001,,,,,61,2020,12,57,4,1,3,2,15,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218478,635543
2020016218,1,1,1,6600,821,822,,10074,,,,,20,2020,12,70,4,5,1,3,1,3,0,1,0,3,3,3,1,1,9,9,9,3,3,1,5,51,513,0,14,1,180600,657329
2020016219,1,1,2,5000,1611,,9999,,,,,,20,2020,10,57,4,1,5,3,11,3,0,1,1,3,3,1,1,2,9,9,9,0,0,9,5,51,511,0,13,3,177991,662167
2020016238,1,1,1,7900,107,127,,9430042,,,,,51,2020,1,24,4,5,2,3,1,3,0,1,1,2,3,10,1,1,9,9,9,3,3,1,4,42,422,0,13,1,189383,666364
2020016239,1,1,1,1139,294,288,,360002,,,,,12,2020,5,45,4,1,4,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,2,24,242,0,16,1,227374,757578
2020016246,1,1,1,5000,2215,2378,,13530713,,,,,20,2020,12,3,4,5,5,2,2,2,0,1,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178506,662471
2020016271,1,1,2,2400,220,,3,,,,,,20,2020,12,64,4,1,3,3,15,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,512,0,16,1,187211,658775
2020016276,1,1,1,8400,403,376,,17760005,,,,,52,2020,6,94,4,5,2,3,2,0,2,2,1,4,3,3,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181495,646593
2020016284,1,1,1,1031,121,203,,430001,,,,,38,2020,1,34,4,1,5,2,2,3,0,1,1,3,3,1,2,2,9,9,9,0,0,9,6,61,614,0,16,1,160889,604782
2020016286,1,1,1,3000,4544,5454,,26850844,,,,,61,2020,1,41,4,1,4,3,8,0,3,1,1,2,3,1,2,2,2,2,9,0,0,9,1,11,111,0,12,1,217231,626764
2020016293,1,1,2,6100,203,,9999,,,,,,20,2020,7,93,4,5,4,3,4,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,512,0,13,3,183897,667096
2020016295,1,1,1,4000,195,,,,,,,,11,2020,12,24,4,5,1,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,3,31,311,0,13,3,205213,745241
2020016302,1,1,1,70,189,622,,10070001,,,,,38,2020,11,71,4,5,2,3,1,0,3,1,1,3,3,3,1,1,9,9,9,3,3,1,6,61,613,0,13,1,165166,631680
2020016318,1,1,1,6900,523,205,,8800002,,,,,51,2020,11,75,4,5,1,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,0,14,1,193019,675344
2020016333,1,1,1,6200,310,523,,8210041,,,,,20,2020,9,58,4,1,5,3,4,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176954,658131
2020016360,1,1,1,5000,2646,2648,,17840925,,,,,20,2020,10,91,4,5,7,3,5,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181206,662950
2020016397,1,2,4,0,,,,,446,0,41,,43,2020,5,85,4,5,7,3,10,0,3,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,777,99,99,1,203393,649301
2020016399,1,1,2,5000,1006,,9999,,,,,,20,2020,10,90,1,5,7,3,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,511,0,13,3,180920,665445
2020016404,1,1,4,0,,,,,574,0,97,,12,2020,7,59,4,1,5,2,2,3,0,4,1,2,2,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,204825,700476
2020016411,1,1,2,7900,221,,9999,,,,,,51,2020,6,39,4,1,5,3,1,3,0,1,1,1,3,1,1,1,9,9,9,3,3,9,4,42,422,0,13,3,189527,665958
2020016414,1,1,1,3000,1106,1172,,27730214,,,,,61,2020,7,53,4,1,1,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219289,632194
2020016430,1,1,2,3000,1714,,305,,,,,,61,2020,12,23,4,5,4,1,3,3,0,1,1,3,3,3,1,1,9,9,7,0,0,9,1,11,111,0,12,3,220745,628395
2020016431,1,1,2,1139,316,,9999,,,,,,12,2020,2,73,4,5,1,3,11,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,2,24,242,0,16,3,229305,757860
2020016449,1,1,4,0,,,,,5505,0,28,,51,2020,11,32,4,1,6,3,8,0,1,2,1,3,3,1,1,2,6,2,9,0,0,9,4,42,421,99,99,1,196171,678823
2020016457,1,1,4,0,,,,,80,0,1807,,34,2020,3,39,4,1,1,2,2,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,201996,564055
2020016460,1,1,2,494,,,9999,,,,,,11,2020,9,51,4,1,3,2,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,1,3,31,311,99,27,2,205096,733253
2020016503,1,1,4,0,,,,,22,0,102,,11,2020,12,54,4,1,6,2,3,1,0,6,1,2,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,209294,748178
2020016505,1,1,1,3000,4162,4307,,92871330,,,,,61,2020,11,32,4,1,2,3,1,0,3,1,1,1,3,1,1,1,9,9,9,3,3,1,1,11,111,0,12,1,221780,633028
2020016506,1,1,1,7700,343,345,,230005,,,,,14,2020,11,57,4,1,3,2,2,1,0,1,1,2,3,1,1,2,9,9,9,0,0,9,2,23,234,0,15,1,227183,723828
2020016512,1,2,2,3611,106,,9999,,,,,,43,2020,11,27,4,1,7,3,10,0,2,1,1,2,3,1,1,1,6,1,9,0,0,9,7,77,777,99,18,3,211370,604168
2020016518,1,1,4,0,,,,,77,0,463,,14,2020,7,62,4,1,5,3,5,3,0,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,237,99,99,1,220150,737777
2020016522,1,1,3,0,,,,,25,0,1420,10030,34,2020,1,50,4,1,1,3,2,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,626,99,99,1,200677,552961
2020016524,1,1,4,0,,,,,34,0,182,,38,2020,6,59,4,1,6,3,2,0,3,5,1,5,3,1,1,1,9,9,9,0,0,9,6,61,614,99,99,1,159100,610486
2020016527,1,1,2,5000,2309,,127,,,,,,20,2020,5,23,4,1,6,3,3,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179406,661652
2020016558,1,1,4,0,,,,,20,0,160,,20,2020,10,48,3,1,2,3,3,0,2,5,1,4,4,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,180623,664360
2020016559,1,1,1,7900,212,222,,170042,,,,,51,2020,7,73,4,1,3,3,1,0,1,1,1,3,3,1,1,1,9,9,9,3,3,2,4,42,422,0,13,1,189227,666296
2020016563,1,1,1,3000,1231,1224,,92870936,,,,,61,2020,7,6,4,5,6,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,216727,629859
2020016567,1,1,1,6600,113,108,,40011,,,,,20,2020,7,49,4,1,4,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,181846,657744
2020016573,1,1,1,8600,1801,1809,,110231,,,,,20,2020,8,73,4,1,1,3,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183490,662929
2020016579,1,1,3,0,,,,,73,7255,63,1317,14,2020,3,69,4,1,4,3,2,0,3,4,1,3,3,11,1,1,9,9,9,0,0,9,2,23,237,99,99,1,222467,729685
2020016592,1,1,3,0,,,,,85,0,155,10398,12,2020,1,57,4,1,1,3,2,1,0,5,1,2,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,222964,757990
2020016593,1,1,2,3000,941,,9999,,,,,,61,2020,3,14,4,5,2,3,8,0,2,1,1,3,3,3,1,1,6,9,9,0,0,9,1,11,111,0,12,3,218110,633617
2020016597,1,1,1,70,335,302,,8460041,,,,,38,2020,9,61,4,1,4,3,1,0,3,1,1,3,3,1,1,1,9,9,9,3,3,1,6,61,613,0,13,1,167753,633015
2020016606,1,1,4,0,,,,,762,0,35,,11,2020,12,73,4,5,6,3,5,2,0,4,1,3,3,5,1,1,6,1,9,0,0,9,3,31,311,99,99,1,211488,739673
2020016622,1,1,1,9000,1118,1117,,11100012,,,,,34,2020,3,63,4,1,6,3,2,3,0,1,1,2,3,1,2,2,9,9,9,0,0,9,6,62,623,0,13,1,177380,574958
2020016636,1,1,4,0,,,,,6,0,990,,38,2020,7,86,4,5,7,1,3,0,2,7,1,3,3,5,1,1,9,9,9,0,0,9,6,61,611,99,99,1,184319,632289
2020016649,1,1,3,0,,,,,35,3542,213,587,38,2020,8,32,4,1,1,3,2,0,1,5,1,1,3,1,1,1,9,9,9,0,0,9,6,61,612,99,99,1,181578,612155
2020016657,1,1,4,0,,,,,5,0,147,,51,2020,10,24,4,1,5,2,3,1,0,4,1,5,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,195393,668937
2020016663,1,1,4,0,,,,,716,0,68,,14,2020,10,81,4,5,6,1,10,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,23,233,99,99,1,237258,723781
2020016681,1,1,2,2630,125,,58,,,,,,38,2020,11,53,4,1,4,2,15,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,61,612,0,15,1,178168,613070
2020016707,1,1,2,7500,,,9999,,,,,,12,2020,1,65,4,1,5,3,4,3,0,1,1,2,3,11,2,2,9,9,9,0,0,9,2,24,241,0,26,2,228323,752208
2020016717,1,1,2,6600,415,,107,,,,,,20,2020,9,51,4,1,6,3,2,3,0,1,1,0,4,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,179219,658205
2020016727,1,1,1,1020,105,103,,50002,,,,,12,2020,9,46,4,1,5,3,1,0,2,1,0,1,3,1,1,1,9,9,9,4,3,9,3,32,324,0,16,1,192721,712529
2020016737,1,1,4,0,,,,,90,0,4121,,12,2020,3,11,4,5,2,2,1,1,0,1,4,1,4,6,1,6,9,9,7,0,0,9,2,22,221,99,99,1,251965,741376
2020016751,1,1,1,3000,1527,1528,,130522,,,,,61,2020,7,71,4,1,4,3,1,1,0,1,1,4,3,1,1,1,9,9,9,3,3,1,1,11,111,0,12,1,221161,631182
2020016757,1,1,1,5000,1037,1042,,8920433,,,,,20,2020,2,37,4,1,6,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179797,664785
2020016761,1,2,4,0,,,,,375,0,209,,43,2020,8,27,4,1,2,1,1,3,0,4,1,4,3,1,1,1,9,9,6,8,0,9,7,77,777,99,99,1,213133,623714
2020016768,1,1,2,7400,432,,5,,,,,,51,2020,3,47,1,1,3,2,1,1,0,1,1,2,3,1,1,1,9,9,6,8,0,9,4,41,411,0,13,1,186560,692838
2020016774,1,1,2,6100,109,,31,,,,,,20,2020,10,87,3,5,2,2,1,1,0,1,1,3,3,3,1,1,9,9,7,0,0,9,5,51,512,0,13,1,184567,667842
2020016799,1,1,3,0,,,,,70,75,431,1203,11,2020,10,58,4,1,3,3,2,0,3,3,1,4,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,206994,739830
2020016809,1,1,1,9000,366,1146,,98340155,,,,,34,2020,7,81,4,5,3,1,1,0,3,3,1,3,3,3,1,1,9,9,9,3,3,1,6,62,623,0,13,1,177283,573706
2020016810,1,1,4,0,,,,,581,0,161,,12,2020,6,83,4,5,3,3,2,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,200809,700363
2020016811,1,1,4,0,,,,,383,0,100,,61,2020,11,36,4,1,1,3,8,2,0,4,1,3,4,1,2,2,2,1,9,0,0,9,1,11,112,99,99,1,188991,628341
2020016818,1,1,3,0,,,,,4,0,2205,433,11,2020,11,5,4,5,1,3,2,0,2,1,1,3,3,6,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208204,748966
2020016820,1,1,2,2640,547,,9999,,,,,,51,2020,7,54,4,1,4,3,1,1,0,1,0,1,3,1,1,1,9,9,9,3,3,2,4,42,422,0,15,3,198197,666666
2020016826,1,1,2,5000,2648,,48,,,,,,20,2020,6,80,4,5,3,3,12,0,1,1,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180776,662952
2020016829,1,1,1,6600,941,944,,8960073,,,,,20,2020,9,69,4,1,7,2,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,180518,657505
2020016845,1,1,2,6800,105,,9999,,,,,,11,2020,6,77,4,5,5,3,1,0,4,1,1,1,3,6,1,1,9,9,9,4,3,9,3,31,311,0,15,3,212196,746260
2020016855,1,1,2,4001,,,9999,,,,,,12,2020,10,81,4,5,1,2,1,9,0,0,0,0,5,6,9,9,9,9,9,3,9,9,2,29,292,99,28,2,273000,789725
2020016858,1,1,4,0,,,,,60,0,2179,,14,2020,2,3,4,5,7,3,11,0,5,3,1,2,3,6,1,1,6,2,9,0,0,9,2,23,237,99,99,1,228118,731452
2020016862,1,1,3,0,,,,,40,3444,2268,691,38,2020,7,71,4,1,4,3,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,6,61,612,99,99,1,176762,611808
2020016871,1,1,2,8500,527,,37,,,,,,52,2020,6,88,4,5,5,3,7,3,0,1,1,2,1,3,1,1,9,9,9,0,0,9,4,43,432,0,15,1,187944,647544
2020016876,1,1,1,5000,367,3019,,17060212,,,,,20,2020,4,47,2,1,4,3,2,0,3,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,183684,669556
2020016878,1,1,4,0,,,,,85,0,101,,12,2020,2,87,4,5,6,3,3,3,0,5,1,1,3,5,1,1,9,9,9,0,0,9,2,24,242,99,99,1,217756,757600
2020016889,1,1,2,7000,341,,5,,,,,,52,2020,8,74,4,5,2,2,2,3,0,1,1,2,3,6,1,1,9,9,9,0,0,9,4,43,432,0,15,1,189995,650151
2020016897,1,1,2,9000,277,,9999,,,,,,34,2020,12,47,4,1,4,3,1,0,3,1,1,3,3,1,1,1,9,9,9,1,3,2,6,62,623,0,13,3,179245,574178
2020016923,1,1,1,4000,110,129,,300112,,,,,11,2020,1,87,4,5,5,3,4,0,2,1,1,4,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,206124,748043
2020016930,1,1,1,7900,626,631,,140054,,,,,51,2020,2,45,4,1,3,3,2,1,0,1,1,2,3,1,9,1,9,9,9,0,0,9,4,42,422,0,13,1,190350,664718
2020016937,1,1,1,2640,170,121,,7840002,,,,,51,2020,8,29,4,1,1,1,1,0,3,1,1,4,3,1,1,1,9,9,9,3,3,2,4,42,422,0,15,1,195615,666646
2020016945,1,1,4,0,,,,,4,0,2471,,12,2020,5,9,4,5,4,3,10,3,0,1,1,1,3,5,1,1,8,2,9,0,0,9,2,24,245,99,99,1,210711,774613
2020016948,1,1,1,5000,1555,1571,,11840612,,,,,20,2020,11,90,4,5,7,2,2,3,0,1,1,0,3,3,9,6,9,9,9,0,0,9,5,51,511,0,13,1,180373,664530
2020016949,1,1,2,6400,601,,80,,,,,,20,2020,6,88,4,5,1,3,7,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183057,676093
2020016961,1,1,2,7400,983,,20,,,,,,51,2020,2,80,4,5,4,3,1,3,0,1,1,1,3,3,1,1,9,9,9,3,2,9,4,41,411,0,13,1,185897,687123
2020016965,1,1,2,6200,503,,9999,,,,,,20,2020,3,24,4,5,2,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,513,0,14,3,177374,658635
2020016966,1,1,2,3000,1839,,28,,,,,,61,2020,8,5,4,5,3,3,4,0,3,1,1,1,3,3,1,1,9,9,6,0,0,9,1,11,111,0,12,1,219739,628672
2020016989,1,1,1,2620,173,283,,10780001,,,,,20,2020,2,80,4,5,4,3,2,0,2,1,1,2,3,3,1,2,9,9,9,0,0,9,5,51,512,0,16,1,185530,663581
2020016994,1,1,2,1139,118,,15,,,,,,12,2020,10,51,4,1,4,3,2,3,0,1,1,0,1,1,1,1,9,9,9,0,0,9,2,24,242,0,16,1,229635,758448
2020017019,1,2,4,0,,,,,317,0,100,,43,2020,11,38,4,1,3,3,8,3,0,4,1,3,3,1,1,1,8,5,9,0,0,9,7,77,777,99,99,1,209537,587070
2020017025,1,1,2,6100,918,,45,,,,,,20,2020,11,35,4,1,5,3,1,3,0,1,3,3,3,1,1,1,9,9,9,1,2,2,5,51,512,0,13,1,184206,665395
2020017032,1,1,1,9000,921,953,,140022,,,,,34,2020,7,7,4,5,6,3,2,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179993,572117
2020017035,1,1,2,431,,,9999,,,,,,12,2020,10,4,4,5,6,2,4,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,2,21,212,2,31,2,246053,769123
2020017043,1,1,1,8400,304,483,,17700005,,,,,52,2020,1,90,4,5,1,3,2,0,3,1,1,2,3,3,2,2,9,9,9,0,0,9,4,44,441,0,14,1,181366,645137
2020017050,1,1,3,0,,,,,4,0,2205,433,12,2020,6,69,4,1,3,3,2,0,3,3,1,4,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208204,748966
2020017061,1,1,1,6500,950,1005,,8060002,,,,,12,2020,1,82,4,5,5,3,1,0,3,1,1,2,3,3,1,1,9,9,9,4,3,2,3,32,324,0,14,1,193219,704397
